time_s,raw,averaged
47.42,304,306
47.42,310,308
47.42,307,309
47.42,319,317
47.42,310,312
47.42,325,326
47.42,320,319
47.48,330,330
47.48,321,320
47.48,333,333
47.48,329,327
47.48,331,332
47.48,328,327
47.48,334,334
47.54,331,330
47.54,331,333
47.54,341,338
47.54,334,337
47.54,345,343
47.54,335,334
47.55,342,341
47.6,335,334
47.6,349,347
47.6,338,337
47.6,344,344
47.6,341,339
47.6,343,342
47.61,338,337
47.67,340,341
47.67,333,331
47.67,334,334
47.67,343,341
47.67,338,339
47.67,342,343
47.68,342,343
47.74,350,347
47.74,340,341
47.74,351,350
47.74,340,341
47.74,348,349
47.74,342,342
47.74,350,352
47.81,347,345
47.81,347,346
47.81,344,342
47.81,343,344
47.81,343,342
47.81,339,341
47.81,343,341
47.87,336,336
47.87,345,344
47.87,335,336
47.87,343,342
47.87,335,333
47.87,338,340
47.87,334,333
47.93,345,345
47.93,337,335
47.93,336,335
47.93,335,334
47.93,334,336
47.93,338,336
47.94,333,332
47.95,332,332
47.96,332,331
47.97,335,334
48.03,327,329
48.03,335,332
48.03,326,325
48.03,332,332
48.03,325,324
48.03,332,333
48.03,327,324
48.09,331,330
48.09,330,327
48.09,334,334
48.09,335,332
48.09,333,333
48.09,335,333
48.1,330,332
48.15,338,335
48.15,331,332
48.15,334,332
48.15,329,329
48.15,338,338
48.16,327,327
48.17,337,338
48.23,329,328
48.23,338,340
48.23,327,325
48.23,335,335
48.23,327,326
48.23,329,329
48.23,329,328
48.29,325,324
48.29,330,328
48.29,323,322
48.29,324,324
48.29,320,319
48.29,328,327
48.3,318,318
48.35,327,328
48.35,320,318
48.35,330,328
48.35,322,320
48.35,328,327
48.35,325,323
48.36,320,323
48.42,329,327
48.42,320,321
48.42,325,324
48.42,323,324
48.42,326,325
48.42,323,325
48.43,332,331
48.48,322,323
48.48,338,336
48.48,321,321
48.48,332,332
48.48,326,326
48.48,334,333
48.49,327,327
48.56,333,332
48.56,327,326
48.56,328,329
48.56,327,327
48.56,329,328
48.56,331,330
48.56,328,328
48.62,334,332
48.62,326,328
48.62,339,338
48.62,327,326
48.62,335,337
48.62,329,328
48.62,332,333
48.68,327,326
48.68,333,333
48.68,329,327
48.68,331,332
48.68,332,331
48.68,328,329
48.69,329,329
48.74,328,328
48.74,330,328
48.74,318,320
48.74,329,327
48.74,317,317
48.75,325,324
48.76,322,323
48.82,328,328
48.82,321,322
48.82,331,330
48.82,323,321
48.82,324,324
48.82,323,321
48.82,319,318
48.88,319,318
48.88,318,320
48.88,322,319
48.88,316,318
48.88,329,326
48.88,319,318
48.89,321,320
48.94,318,318
48.94,328,328
48.94,319,318
48.94,327,327
48.94,322,320
48.94,322,323
48.95,323,320
49.01,323,323
49.01,324,324
49.01,324,325
49.01,327,326
49.01,324,326
49.01,334,331
49.02,319,319
49.07,326,326
49.07,318,317
49.07,328,327
49.07,320,320
49.07,324,325
49.07,322,320
49.08,326,324
49.13,317,317
49.13,320,321
49.13,320,318
49.13,319,320
49.13,320,319
49.14,320,320
49.15,322,319
49.21,314,314
49.21,324,323
49.21,315,314
49.21,327,326
49.21,316,316
49.21,325,324
49.21,323,321
49.27,322,324
49.27,318,318
49.27,319,320
49.27,317,316
49.27,319,320
49.27,294,289
49.28,300,303
49.34,313,312
49.34,306,307
49.34,315,314
49.34,309,309
49.34,319,319
49.34,311,311
49.35,321,321
49.4,316,316
49.4,321,322
49.4,318,318
49.4,324,325
49.4,326,324
49.4,330,329
49.41,328,326
49.46,327,329
49.46,333,330
49.46,327,327
49.46,334,332
49.46,327,327
49.47,336,335
49.48,326,327
49.54,341,341
49.54,332,333
49.54,339,340
49.54,336,335
49.54,341,342
49.54,336,335
49.54,336,336
49.6,342,340
49.6,338,339
49.6,341,340
49.6,342,342
49.6,345,344
49.6,337,337
49.61,343,343
49.67,337,335
49.67,345,346
49.67,337,337
49.67,345,345
49.67,338,338
49.67,344,345
49.67,339,338
49.73,345,346
49.73,346,344
49.73,341,342
49.73,341,339
49.73,341,342
49.73,347,345
49.74,343,343
49.79,349,347
49.79,340,342
49.79,347,346
49.79,342,340
49.79,350,350
49.8,342,342
49.8,346,346
49.85,343,343
49.85,348,349
49.85,349,348
49.85,344,344
49.85,346,346
49.86,349,349
49.87,350,349
49.93,349,349
49.93,355,354
49.93,352,351
49.93,359,359
49.93,352,354
49.93,360,360
49.93,352,353
50.0,362,362
50.0,352,352
50.0,362,364
50.0,359,358
50.0,366,367
50.0,363,361
50.0,363,362
50.06,369,367
50.06,365,364
50.06,367,365
50.06,361,362
50.06,367,366
50.06,358,360
50.07,369,368
50.12,356,356
50.12,369,368
50.12,357,355
50.12,360,361
50.12,359,358
50.12,364,364
50.13,361,358
50.18,356,357
50.18,354,354
50.18,353,355
50.18,359,358
50.18,353,354
50.19,356,354
50.2,346,346
50.26,355,354
50.26,346,347
50.26,356,357
50.26,347,344
50.26,355,355
50.26,346,345
50.26,350,351
50.32,349,348
50.32,350,351
50.32,347,346
50.32,346,347
50.32,351,351
50.32,343,343
50.33,345,343
50.39,340,343
50.39,344,342
50.39,334,335
50.39,350,349
50.39,338,337
50.39,346,346
50.39,342,340
50.45,349,348
50.45,338,338
50.45,344,345
50.45,339,339
50.45,346,346
50.45,349,345
50.46,344,343
50.51,346,346
50.51,342,343
50.51,351,349
50.51,345,345
50.51,349,348
50.52,336,335
50.52,344,344
50.58,335,333
50.58,343,342
50.58,333,330
50.58,335,336
50.58,331,328
50.58,330,331
50.59,328,328
50.65,329,329
50.65,330,327
50.65,322,322
50.65,328,328
50.65,319,318
50.65,329,326
50.66,316,316
50.72,322,322
50.72,314,315
50.72,322,321
50.72,314,312
50.72,319,319
50.72,312,310
50.72,318,317
50.78,314,312
50.78,312,312
50.78,316,315
50.78,311,310
50.78,314,313
50.78,308,309
50.79,319,317
50.84,307,306
50.84,315,313
50.84,306,304
50.84,314,312
50.84,306,305
50.84,309,309
50.85,303,301
50.91,302,302
50.91,286,280
50.91,270,274
50.91,283,282
50.91,283,285
50.91,290,287
50.92,286,288
50.98,296,294
50.98,287,286
50.98,292,291
50.98,284,284
50.98,296,296
50.98,290,290
50.98,295,296
51.05,288,289
51.05,295,296
51.05,295,296
51.05,297,298
51.05,302,302
51.05,303,303
51.05,307,304
51.11,305,308
51.11,316,315
51.11,306,306
51.11,316,314
51.11,308,309
51.11,314,313
51.11,303,302
51.17,314,312
51.17,310,308
51.17,315,316
51.17,308,307
51.17,316,317
51.17,311,310
51.18,316,316
51.23,318,315
51.23,316,317
51.23,321,321
51.23,319,318
51.23,321,320
51.24,314,316
51.25,325,325
51.31,319,318
51.31,327,326
51.31,317,316
51.31,326,327
51.31,321,319
51.31,326,327
51.31,320,319
51.37,322,325
51.37,322,320
51.37,321,322
51.37,321,321
51.37,321,320
51.37,318,318
51.38,314,313
51.43,321,318
51.43,314,314
51.43,323,323
51.43,315,314
51.43,321,320
51.43,314,313
51.44,319,319
51.5,313,311
51.5,318,318
51.5,316,316
51.5,319,318
51.5,318,317
51.5,316,317
51.51,322,322
51.56,316,315
51.56,320,320
51.56,312,313
51.56,325,322
51.56,314,314
51.56,326,325
51.57,313,312
51.64,321,321
51.64,316,314
51.64,320,319
51.64,317,314
51.64,317,316
51.64,316,314
51.64,311,311
51.7,316,315
51.7,310,310
51.7,317,315
51.7,307,307
51.7,315,314
51.7,307,306
51.7,314,314
51.76,311,313
51.76,316,317
51.76,312,309
51.76,312,313
51.76,310,309
51.76,313,313
51.77,310,310
51.82,313,315
51.82,319,317
51.82,315,317
51.82,324,323
51.82,311,313
51.83,324,323
51.84,319,319
51.9,327,325
51.9,322,322
51.9,329,328
51.9,325,324
51.9,326,327
51.9,324,324
51.9,324,325
51.96,324,322
51.96,327,329
51.96,328,326
51.96,326,328
51.96,331,328
51.96,323,324
51.97,330,328
52.02,323,323
52.02,330,331
52.02,322,322
52.02,331,332
52.02,325,323
52.02,331,331
52.03,327,325
52.08,328,329
52.08,329,327
52.08,328,329
52.08,330,330
52.08,328,329
52.09,332,331
52.1,328,328
52.15,336,334
52.15,324,324
52.15,336,334
52.15,324,324
52.15,330,330
52.15,321,321
52.16,331,330
52.23,323,322
52.23,329,328
52.23,326,323
52.23,330,330
52.23,327,327
52.23,329,329
52.23,324,321
52.29,304,303
52.29,299,300
52.29,307,307
52.29,316,314
52.29,313,314
52.29,325,324
52.29,319,317
52.35,327,328
52.35,322,322
52.35,333,333
52.35,330,327
52.35,330,333
52.35,328,328
52.36,334,333
52.41,334,334
52.41,333,333
52.41,340,338
52.41,336,338
52.41,346,344
52.42,337,338
52.43,345,346
52.48,339,338
52.48,348,349
52.48,343,341
52.48,348,348
52.48,345,343
52.48,346,346
52.49,342,341
52.55,344,344
52.55,344,343
52.55,344,345
52.55,345,344
52.55,340,341
52.55,346,345
52.56,341,342
52.62,348,346
52.62,339,338
52.62,347,346
52.62,339,337
52.62,348,347
52.62,339,336
52.62,347,346
52.68,342,338
52.68,343,342
52.68,340,339
52.68,340,340
52.68,341,338
52.68,338,339
52.69,343,339
52.74,332,332
52.74,346,344
52.74,334,334
52.74,340,339
52.74,332,332
52.74,343,343
52.75,334,330
52.8,334,335
52.8,332,332
52.8,335,336
52.8,333,332
52.8,335,335
52.81,330,330
52.82,331,331
52.88,336,336
52.88,331,331
52.88,331,330
52.88,328,328
52.88,339,337
52.88,326,325
52.88,331,332
52.95,330,330
52.95,339,337
52.95,328,328
52.95,333,332
52.95,328,325
52.95,328,328
52.95,330,327
53.01,329,329
53.01,330,329
53.01,326,327
53.01,329,329
53.01,326,328
53.01,332,330
53.01,320,321
53.07,333,332
53.07,324,323
53.07,332,333
53.07,324,321
53.07,330,331
53.07,325,324
53.08,330,329
53.13,326,325
53.13,326,326
53.13,328,325
53.13,328,328
53.13,330,329
53.14,320,322
53.15,326,325
53.21,319,319
53.21,325,324
53.21,323,322
53.21,328,327
53.21,317,316
53.21,321,321
53.21,316,315
53.27,321,322
53.27,315,313
53.27,318,319
53.27,318,317
53.27,320,322
53.27,317,315
53.28,311,313
53.33,321,319
53.33,310,311
53.33,322,322
53.33,312,312
53.33,321,321
53.33,314,313
53.34,322,323
53.4,314,314
53.4,319,319
53.4,312,312
53.4,317,318
53.4,317,315
53.4,317,317
53.41,319,317
53.46,315,315
53.46,319,317
53.46,314,315
53.46,323,321
53.46,313,311
53.47,307,302
53.47,281,280
53.54,297,295
53.54,287,286
53.54,300,301
53.54,299,298
53.54,306,307
53.54,309,306
53.54,311,312
53.6,312,311
53.6,318,318
53.6,326,324
53.6,316,318
53.6,326,326
53.6,322,323
53.6,336,336
53.66,327,325
53.66,336,336
53.66,329,328
53.66,332,333
53.66,332,331
53.66,336,337
53.67,333,333
53.72,337,337
53.72,338,337
53.72,338,338
53.72,342,341
53.72,341,342
53.73,342,342
53.74,334,336
53.8,346,345
53.8,336,336
53.8,348,346
53.8,333,334
53.8,348,350
53.8,341,338
53.8,346,347
53.86,345,344
53.86,344,345
53.86,343,343
53.86,344,345
53.86,346,342
53.86,341,343
53.87,349,346
53.92,339,339
53.92,349,348
53.92,339,340
53.92,351,350
53.92,344,344
53.92,349,349
53.93,340,341
53.99,353,351
53.99,346,343
53.99,347,348
53.99,344,343
53.99,346,347
53.99,352,348
54.0,345,344
54.05,347,346
54.05,342,340
54.05,347,346
54.05,340,339
54.05,346,344
54.06,333,334
54.06,342,341
54.13,338,337
54.13,341,341
54.13,343,341
54.13,348,348
54.13,340,339
54.13,347,347
54.13,344,343
54.19,344,344
54.19,350,350
54.19,346,348
54.19,351,352
54.19,347,346
54.19,351,349
54.19,340,340
54.25,350,352
54.25,343,341
54.25,348,348
54.25,341,341
54.25,347,347
54.25,340,338
54.26,348,347
54.31,343,340
54.31,344,344
54.31,344,340
54.31,339,340
54.31,344,342
54.32,334,334
54.33,340,339
54.38,330,331
54.38,336,335
54.38,326,326
54.38,332,332
54.38,324,324
54.38,329,330
54.39,328,328
54.45,326,326
54.45,322,320
54.45,319,320
54.45,321,321
54.45,318,320
54.45,318,316
54.46,312,311
54.52,297,291
54.52,280,282
54.52,299,297
54.52,288,290
54.52,304,305
54.52,300,301
54.52,314,314
54.58,306,305
54.58,317,318
54.58,312,310
54.58,318,319
54.58,319,316
54.58,323,324
54.59,327,324
54.64,323,325
54.64,329,327
54.64,319,320
54.64,332,330
54.64,325,324
54.64,329,327
54.65,323,322
54.71,329,327
54.71,322,322
54.71,331,331
54.71,327,326
54.71,332,332
54.71,330,329
54.72,330,331
54.77,329,329
54.77,331,331
54.77,329,329
54.77,327,327
54.77,331,330
54.78,327,328
54.78,330,329
54.85,322,321
54.85,331,332
54.85,323,321
54.85,328,329
54.85,324,321
54.85,328,328
54.85,325,324
54.91,324,327
54.91,325,324
54.91,322,321
54.91,325,323
54.91,322,322
54.91,324,324
54.92,321,320
54.97,328,326
54.97,316,318
54.97,328,328
54.97,318,319
54.97,329,329
54.97,322,320
54.98,324,325
55.03,319,318
55.03,321,322
55.03,321,318
55.03,320,322
55.03,322,321
55.04,321,323
55.05,326,324
55.11,323,323
55.11,329,327
55.11,320,320
55.11,329,328
55.11,320,320
55.11,332,332
55.11,329,328
55.17,336,335
55.17,335,334
55.17,338,338
55.17,337,334
55.17,338,339
55.17,338,337
55.18,336,338
55.24,340,339
55.24,333,333
55.24,335,335
55.24,329,329
55.24,336,335
55.24,326,326
55.24,335,334
55.3,323,321
55.3,333,333
55.3,325,324
55.3,326,326
55.3,322,321
55.3,324,326
55.31,326,324
55.36,325,326
55.36,324,322
55.36,325,325
55.36,324,322
55.36,318,318
55.37,324,322
55.37,304,302
55.44,298,297
55.44,299,298
55.44,311,310
55.44,307,306
55.44,320,320
55.44,316,316
55.44,325,324
55.5,327,325
55.5,326,327
55.5,329,327
55.5,328,329
55.5,336,334
55.5,332,333
55.51,335,335
55.52,335,335
55.53,346,344
55.53,336,339
55.59,350,350
55.59,343,342
55.59,353,353
55.59,347,345
55.59,349,348
55.59,346,342
55.6,349,350
55.66,349,347
55.66,346,347
55.66,351,349
55.66,348,349
55.66,350,348
55.66,345,346
55.66,350,347
55.72,343,343
55.72,353,351
55.72,342,341
55.72,349,348
55.72,339,338
55.72,343,344
55.73,341,340
55.78,341,342
55.78,337,336
55.78,343,343
55.78,338,336
55.78,336,339
55.79,339,336
55.8,333,332
55.86,335,335
55.86,334,334
55.86,342,341
55.86,332,333
55.86,341,341
55.86,335,332
55.86,339,340
55.92,334,332
55.92,339,340
55.92,335,332
55.92,335,337
55.92,337,336
55.92,334,335
55.93,336,334
55.98,334,335
55.98,335,332
55.98,327,327
55.98,334,333
55.98,325,324
55.98,334,334
55.99,320,320
56.04,328,326
56.04,317,317
56.04,326,326
56.04,314,312
56.04,317,317
56.05,315,312
56.06,317,316
56.12,312,310
56.12,311,311
56.12,310,309
56.12,305,306
56.12,310,308
56.12,293,294
56.12,299,298
56.19,274,273
56.19,278,276
56.19,251,247
56.19,260,264
56.19,266,265
56.19,277,279
56.19,283,280
56.25,286,287
56.25,296,295
56.25,294,295
56.25,299,296
56.25,298,299
56.25,306,305
56.25,298,299
56.31,306,306
56.31,302,301
56.31,313,312
56.31,306,306
56.31,313,314
56.31,310,309
56.32,318,318
56.37,316,314
56.37,318,322
56.37,323,319
56.37,318,321
56.37,321,320
56.38,320,323
56.39,322,322
56.45,318,318
56.45,327,325
56.45,320,321
56.45,326,326
56.45,320,321
56.45,331,330
56.45,321,319
56.51,328,328
56.51,324,322
56.51,328,328
56.51,324,323
56.51,325,326
56.51,324,323
56.52,323,322
56.57,328,327
56.57,324,325
56.57,332,330
56.57,321,322
56.57,330,331
56.57,320,320
56.58,331,331
56.63,325,324
56.63,331,333
56.63,331,329
56.63,332,333
56.63,327,326
56.64,330,330
56.65,329,327
56.7,329,329
56.7,335,333
56.7,328,328
56.7,331,331
56.7,324,324
56.71,329,329
56.71,320,320
56.78,332,333
56.78,324,323
56.78,331,331
56.78,324,322
56.78,328,329
56.78,326,325
56.78,328,329
56.84,322,322
56.84,326,326
56.84,328,327
56.84,327,329
56.84,331,330
56.84,326,325
56.84,326,325
56.9,318,317
56.9,328,327
56.9,318,318
56.9,330,329
56.9,318,316
56.9,324,324
56.91,316,313
56.97,315,316
56.97,311,308
56.97,301,300
56.97,278,275
56.97,287,290
56.97,298,298
56.98,300,300
57.03,311,311
57.03,309,309
57.03,323,322
57.03,314,314
57.03,328,330
57.03,323,322
57.04,331,332
57.11,332,332
57.11,339,340
57.11,336,335
57.11,343,343
57.11,341,338
57.11,341,342
57.11,346,344
57.17,344,344
57.17,352,349
57.17,343,343
57.17,356,354
57.17,347,348
57.17,356,355
57.17,347,347
57.23,357,356
57.23,350,350
57.23,354,356
57.23,348,347
57.23,348,348
57.23,349,348
57.24,351,350
57.29,345,344
57.29,345,345
57.29,346,344
57.29,339,339
57.29,342,343
57.3,337,338
57.3,344,343
57.35,336,335
57.35,350,350
57.35,343,344
57.35,352,351
57.35,342,342
57.36,350,350
57.37,344,341
57.43,342,341
57.43,341,338
57.43,339,340
57.43,341,340
57.43,334,335
57.43,342,342
57.43,335,335
57.49,339,338
57.49,332,332
57.49,337,336
57.49,325,322
57.49,331,330
57.49,321,318
57.5,321,321
57.56,319,317
57.56,320,320
57.56,313,310
57.56,314,315
57.56,314,313
57.56,307,307
57.57,313,311
57.62,307,308
57.62,313,310
57.62,304,304
57.62,312,312
57.62,301,301
57.62,311,311
57.63,302,300
57.68,304,303
57.68,296,294
57.68,297,295
57.68,291,288
57.68,283,284
57.69,285,282
57.7,264,263
57.76,260,260
57.76,272,272
57.76,280,278
57.76,281,282
57.76,292,293
57.76,289,289
57.76,300,302
57.82,299,298
57.82,308,308
57.82,305,303
57.82,316,317
57.82,316,315
57.82,315,315
57.83,320,319
57.88,323,324
57.88,328,328
57.88,326,325
57.88,334,334
57.88,328,329
57.88,338,337
57.89,335,336
57.95,342,340
57.95,331,330
57.95,343,343
57.95,333,332
57.95,344,343
57.95,333,332
57.96,341,341
58.02,334,332
58.02,337,338
58.02,342,340
58.02,337,337
58.02,344,342
58.02,335,335
58.02,345,343
58.09,339,339
58.09,348,346
58.09,339,337
58.09,347,346
58.09,339,339
58.09,344,344
58.09,338,336
58.15,342,343
58.15,343,340
58.15,335,334
58.15,333,332
58.15,338,338
58.15,338,336
58.16,330,333
58.21,337,337
58.21,327,328
58.21,334,334
58.21,328,326
58.21,332,332
58.21,325,324
58.22,333,334
58.27,324,322
58.27,333,332
58.27,327,324
58.27,328,326
58.27,321,321
58.28,323,325
58.29,324,323
58.35,313,314
58.35,314,313
58.35,303,305
58.35,310,309
58.35,298,296
58.35,302,302
58.35,291,289
58.41,294,294
58.41,287,286
58.41,287,289
58.41,280,278
58.41,282,281
58.41,258,255
58.42,254,257
58.47,270,270
58.47,269,272
58.47,284,284
58.47,287,286
58.47,294,295
58.47,297,296
58.48,302,303
58.54,301,301
58.54,313,313
58.54,309,308
58.54,317,319
58.54,313,312
58.54,320,322
58.55,322,320
58.6,322,325
58.6,325,325
58.6,327,328
58.6,333,331
58.6,326,327
58.61,336,334
58.61,331,330
58.68,339,338
58.68,331,332
58.68,345,345
58.68,336,335
58.68,347,346
58.68,334,334
58.68,339,338
58.74,336,336
58.74,344,345
58.74,342,341
58.74,342,341
58.74,344,342
58.74,341,342
58.74,344,342
58.8,341,340
58.8,346,343
58.8,339,340
58.8,348,347
58.8,338,338
58.8,344,344
58.81,336,335
58.86,343,342
58.86,341,339
58.87,345,345
58.87,344,341
58.87,345,347
58.87,346,345
58.88,346,347
58.93,351,350
58.93,345,347
58.93,353,351
58.93,343,344
58.93,348,349
58.93,347,346
58.94,353,353
59.01,342,342
59.01,348,349
59.01,340,338
59.01,346,345
59.01,342,341
59.01,344,345
59.01,340,338
59.07,332,335
59.07,337,333
59.07,326,326
59.07,333,331
59.07,324,324
59.07,327,325
59.07,315,315
59.13,325,323
59.13,309,309
59.13,308,305
59.13,285,285
59.13,306,308
59.13,308,307
59.14,316,316
59.19,321,320
59.19,324,326
59.19,334,333
59.19,337,336
59.19,341,340
59.2,341,341
59.2,354,353
59.26,349,349
59.26,353,352
59.26,340,340
59.26,354,354
59.26,349,348
59.26,354,353
59.27,348,346
59.32,356,357
59.32,354,352
59.32,355,355
59.32,356,354
59.32,350,352
59.33,357,354
59.33,350,349
59.4,352,352
59.4,349,349
59.4,350,349
59.4,346,347
59.4,356,354
59.4,348,348
59.4,356,356
59.46,349,349
59.46,352,353
59.46,351,349
59.46,353,354
59.46,347,346
59.46,347,347
59.47,345,343
59.52,337,338
59.52,342,341
59.52,332,334
59.52,344,343
59.52,331,332
59.52,336,336
59.53,330,328
59.58,337,337
59.58,326,325
59.58,335,335
59.58,324,323
59.58,325,326
59.59,323,319
59.6,319,320
59.66,318,317
59.66,318,317
59.66,318,317
59.66,306,306
59.66,313,311
59.66,303,301
59.66,305,306
59.72,293,293
59.72,302,300
59.72,291,289
59.72,289,290
59.72,284,282
59.72,278,278
59.73,274,273
59.79,271,269
59.79,253,253
59.79,264,266
59.79,276,275
59.79,276,277
59.79,289,290
59.79,296,297
59.85,306,305
59.85,299,300
59.85,318,319
59.85,315,313
59.85,320,321
59.85,314,314
59.86,328,329
59.91,326,324
59.91,327,328
59.91,327,323
59.91,328,329
59.91,333,330
59.92,328,329
59.92,336,333
59.99,325,325
59.99,337,335
59.99,325,325
59.99,334,333
59.99,322,322
59.99,332,333
59.99,324,324
60.05,328,330
60.05,325,323
60.05,326,327
60.05,324,322
60.05,328,327
60.05,327,324
60.06,323,323
60.11,328,325
60.11,317,320
60.11,326,325
60.11,318,320
60.11,326,325
60.11,317,316
60.12,324,323
60.18,315,313
60.18,322,320
60.18,311,312
60.18,316,318
60.18,312,312
60.18,316,316
60.19,316,313
60.24,314,316
60.24,315,314
60.24,312,311
60.24,313,311
60.24,308,309
60.24,317,315
60.25,303,304
60.32,310,310
60.32,301,299
60.32,301,302
60.32,297,297
60.32,302,300
60.32,292,292
60.32,294,291
60.38,282,281
60.38,285,286
60.38,284,281
60.38,273,271
60.38,259,256
60.38,264,267
60.38,289,288
60.44,281,284
60.44,305,305
60.44,304,304
60.44,316,317
60.44,312,312
60.44,325,326
60.45,323,323
60.5,329,328
60.5,329,327
60.5,329,331
60.5,334,333
60.5,335,335
60.51,339,339
60.51,330,333
60.57,342,340
60.57,332,333
60.57,343,341
60.57,340,342
60.57,345,345
60.57,340,339
60.58,341,344
60.64,340,339
60.64,340,342
60.64,339,337
60.64,340,340
60.64,339,337
60.64,339,339
60.65,344,343
60.71,341,342
60.71,349,346
60.71,341,342
60.71,347,347
60.71,339,337
60.71,343,343
60.71,337,336
60.77,342,342
60.77,335,337
60.77,339,341
60.77,335,335
60.77,339,339
60.77,333,333
60.78,335,335
60.83,334,333
60.83,329,331
60.83,332,330
60.83,324,326
60.83,332,330
60.83,322,322
60.84,324,323
60.89,313,313
60.89,320,320
60.89,313,311
60.89,320,319
60.89,309,308
60.9,312,312
60.91,309,306
60.97,310,311
60.97,309,308
60.97,309,310
60.97,308,307
60.97,305,305
60.97,311,309
60.97,296,296
61.03,300,299
61.03,278,280
61.03,299,301
61.03,305,304
61.03,313,314
61.03,318,316
61.04,326,326
61.1,326,325
61.1,335,334
61.1,328,327
61.1,329,329
61.1,338,336
61.1,334,335
61.1,344,342
61.16,337,338
61.16,346,344
61.16,337,336
61.16,343,343
61.16,334,332
61.16,341,342
61.17,333,332
61.23,340,339
61.23,333,331
61.23,339,340
61.23,332,329
61.23,334,335
61.23,334,332
61.24,333,332
61.29,333,332
61.29,328,329
61.29,335,335
61.29,326,326
61.29,337,337
61.29,325,324
61.3,325,324
61.35,321,320
61.35,328,328
61.35,322,321
61.35,327,326
61.35,321,320
61.36,321,322
61.37,323,320
61.43,323,323
61.43,322,320
61.43,317,318
61.43,321,318
61.43,309,310
61.43,315,314
61.43,310,311
61.49,316,313
61.49,298,297
61.49,308,310
61.49,305,303
61.49,300,302
61.49,294,294
61.5,297,297
61.56,298,295
61.56,293,293
61.56,298,298
61.56,292,293
61.56,289,287
61.56,281,281
61.56,292,290
61.62,282,281
61.62,288,286
61.62,271,268
61.62,278,275
61.62,256,255
61.62,270,272
61.63,274,276
61.68,286,288
61.68,292,292
61.68,301,302
61.68,308,308
61.68,310,312
61.69,322,320
61.69,316,317
61.75,326,327
61.75,322,324
61.75,335,334
61.75,330,328
61.75,336,335
61.75,332,331
61.76,344,344
61.82,334,333
61.82,342,342
61.82,340,338
61.82,340,341
61.82,338,336
61.82,340,341
61.82,339,338
61.89,336,338
61.89,345,342
61.89,336,336
61.89,346,344
61.89,336,336
61.89,348,347
61.89,342,339
61.95,340,341
61.95,339,336
61.95,340,339
61.95,334,332
61.95,338,337
61.95,334,332
61.96,333,333
62.01,334,332
62.01,334,334
62.01,332,331
62.01,330,331
62.01,336,336
62.01,328,329
62.02,335,335
62.08,330,330
62.08,340,338
62.08,328,326
62.08,336,336
62.08,326,324
62.08,329,331
62.09,330,330
62.14,331,329
62.14,322,322
62.14,324,325
62.14,326,322
62.14,316,317
62.14,328,327
62.15,317,317
62.22,328,328
62.22,320,321
62.22,329,329
62.22,318,318
62.22,325,326
62.22,317,316
62.22,324,325
62.28,318,316
62.28,318,319
62.28,307,305
62.28,311,312
62.28,327,325
62.28,325,326
62.28,336,336
62.34,338,338
62.34,345,344
62.34,337,337
62.34,354,355
62.34,348,346
62.34,359,359
62.35,354,353
62.4,358,358
62.4,351,349
62.4,348,348
62.4,342,341
62.4,345,345
62.41,345,344
62.41,347,346
62.47,351,350
62.47,341,340
62.47,350,347
62.47,341,342
62.47,346,344
62.47,336,334
62.48,345,344
62.54,330,329
62.54,343,342
62.54,332,331
62.54,337,337
62.54,332,331
62.54,334,334
62.55,333,332
62.6,333,335
62.6,334,333
62.6,332,333
62.6,337,335
62.6,326,324
62.6,331,329
62.61,323,322
62.67,330,329
62.67,323,321
62.67,329,330
62.67,326,324
62.67,328,328
62.67,322,321
62.68,323,325
62.73,319,316
62.73,316,317
62.73,313,312
62.73,314,315
62.73,316,316
62.73,308,308
62.74,316,314
62.79,304,305
62.79,312,309
62.79,300,300
62.79,306,306
62.79,304,301
62.8,305,304
62.81,296,295
62.87,301,301
62.87,299,298
62.87,298,299
62.87,297,295
62.87,290,290
62.87,278,273
62.87,269,272
62.93,280,280
62.93,285,285
62.93,293,291
62.93,282,284
62.93,300,300
62.93,296,296
62.94,305,307
62.99,305,305
62.99,310,310
62.99,307,307
62.99,315,317
62.99,315,313
63.0,312,313
63.0,312,310
63.06,305,305
63.06,310,307
63.06,304,304
63.06,310,309
63.06,306,306
63.06,313,311
63.07,302,302
63.12,310,311
63.12,304,303
63.12,304,306
63.12,302,300
63.12,305,304
63.13,301,300
63.14,305,306
63.2,306,302
63.2,298,301
63.2,302,300
63.2,292,294
63.2,303,302
63.2,296,296
63.21,306,306
63.21,298,297
63.22,303,303
63.23,303,300
63.29,307,308
63.29,300,297
63.29,304,304
63.29,300,298
63.29,297,298
63.29,302,299
63.3,299,301
63.35,306,305
63.35,299,300
63.35,305,302
63.35,291,293
63.35,301,299
63.35,291,290
63.36,298,298
63.42,291,290
63.42,298,297
63.42,284,282
63.42,294,294
63.42,288,285
63.42,287,286
63.43,286,286
63.48,290,288
63.48,289,288
63.48,284,284
63.48,285,283
63.48,265,265
63.48,270,269
63.49,270,272
63.56,290,289
63.56,285,285
63.56,301,301
63.56,300,299
63.56,304,306
63.56,307,305
63.56,312,312
63.62,312,311
63.62,317,316
63.62,315,313
63.62,318,320
63.62,319,318
63.62,317,317
63.62,326,325
63.68,319,319
63.68,328,327
63.68,319,318
63.68,327,325
63.68,315,314
63.68,320,322
63.69,316,316
63.74,325,325
63.74,324,322
63.74,323,323
